edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity;
1;6;0;285;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;6;0;285;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;6;0;285;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
1;6;0;285;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
1;6;0;263;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;6;0;263;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;7;0;299;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;7;0;299;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;7;0;293;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;7;0;293;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;7;0;230;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
1;7;0;230;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
1;8;0;295;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;8;0;295;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;8;0;272;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
1;8;0;272;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
1;9;0;269;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;9;0;269;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;9;0;332;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;9;0;332;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;1;0;288;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;1;0;288;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;1;0;284;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;1;0;284;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;1;0;264;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;1;0;264;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;1;0;245;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;1;0;245;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;2;0;268;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;2;0;268;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;2;0;292;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;2;0;292;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;2;0;273;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;2;0;273;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;2;0;269;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;2;0;269;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;3;0;285;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;3;0;285;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;3;0;256;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;3;0;256;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;3;0;271;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;3;0;271;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;4;0;323;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;4;0;323;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;4;0;259;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;4;0;259;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;4;0;283;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;4;0;283;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;4;0;276;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;4;0;276;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;5;0;280;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;5;0;280;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;5;0;262;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;5;0;262;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;5;0;297;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;5;0;297;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;5;0;276;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;5;0;276;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;6;0;276;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;6;0;276;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;6;0;291;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;6;0;291;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;6;0;286;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;6;0;286;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;7;0;296;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;7;0;296;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;7;0;285;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;7;0;285;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;7;0;267;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;7;0;267;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;8;0;308;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;8;0;308;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;8;0;293;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;8;0;293;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;8;0;298;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
2;8;0;298;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
2;9;0;363;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;9;0;363;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
2;9;0;317;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
2;9;0;317;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;1;0;284;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;1;0;284;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;1;0;260;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;1;0;260;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;1;0;262;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;1;0;262;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;1;0;268;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;1;0;268;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;2;0;286;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;2;0;286;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;2;0;262;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;2;0;262;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;2;0;276;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;2;0;276;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;2;0;274;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;2;0;274;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;3;0;289;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;3;0;289;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;3;0;287;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;3;0;287;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;3;0;282;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;3;0;282;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;4;0;294;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;4;0;294;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;4;0;285;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;4;0;285;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;4;0;275;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;4;0;275;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;4;0;289;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;4;0;289;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;5;0;310;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;5;0;310;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;5;0;288;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;5;0;288;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;5;0;294;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;5;0;294;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;6;0;274;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;6;0;274;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;6;0;283;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;6;0;283;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;6;0;282;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;6;0;282;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;6;0;261;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;6;0;261;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;7;0;301;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;7;0;301;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;7;0;285;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;7;0;285;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;7;0;267;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;7;0;267;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;8;0;294;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;8;0;294;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;8;0;284;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;8;0;284;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
3;9;0;317;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;9;0;317;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;9;0;300;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
3;9;0;300;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
3;9;0;276;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
3;9;0;276;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;1;0;279;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;1;0;279;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;1;0;266;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;1;0;266;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;1;0;274;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;1;0;274;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;1;0;272;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;1;0;272;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;2;0;255;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;2;0;255;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;2;0;271;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;2;0;271;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;2;0;288;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;2;0;288;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;2;0;258;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;2;0;258;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;3;0;279;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;3;0;279;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;3;0;288;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;3;0;288;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;3;0;276;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;3;0;276;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;3;0;284;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;3;0;284;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;4;0;232;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;4;0;232;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;4;0;276;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;4;0;276;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;4;0;299;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;4;0;299;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;4;0;292;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;4;0;292;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;5;0;275;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;5;0;275;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;5;0;266;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;5;0;266;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;5;0;250;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;5;0;250;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;5;0;278;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;5;0;278;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;6;0;310;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;6;0;310;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;6;0;261;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;6;0;261;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;6;0;292;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;6;0;292;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;6;0;289;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;6;0;289;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;7;0;269;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;7;0;269;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;7;0;299;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;7;0;299;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;8;0;342;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;8;0;342;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;8;0;281;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;8;0;281;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;8;0;269;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;8;0;269;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;8;0;288;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;8;0;288;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;9;0;253;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;9;0;253;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
4;9;0;294;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
4;9;0;294;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
4;9;0;287;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
4;9;0;287;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;1;0;264;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;1;0;264;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;1;0;267;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;1;0;267;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;1;0;277;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;1;0;277;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;1;0;254;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;1;0;254;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;2;0;249;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;2;0;249;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;2;0;258;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;2;0;258;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;2;0;296;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;2;0;296;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;2;0;276;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;2;0;276;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;3;0;289;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;3;0;289;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;3;0;281;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;3;0;281;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;3;0;266;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;3;0;266;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;3;0;281;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;3;0;281;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;4;0;285;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;4;0;285;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;4;0;279;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;4;0;279;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;4;0;287;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;4;0;287;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;4;0;284;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;4;0;284;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;5;0;306;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;5;0;306;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;5;0;313;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;5;0;313;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;5;0;283;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;5;0;283;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;5;0;296;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;5;0;296;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;6;0;314;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;6;0;314;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;6;0;263;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;6;0;263;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;6;0;291;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;6;0;291;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;6;0;280;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;6;0;280;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;7;0;305;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;7;0;305;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;7;0;316;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;7;0;316;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;7;0;281;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;7;0;281;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;7;0;288;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;7;0;288;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;8;0;365;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;8;0;365;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;8;0;300;2;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;8;0;300;2;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;9;0;278;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;9;0;278;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;9;0;281;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;9;0;281;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
5;9;0;300;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
5;9;0;300;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
5;9;0;289;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
5;9;0;289;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;1;0;226;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;1;0;226;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;1;0;258;2;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;1;0;258;2;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;1;0;282;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;1;0;282;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;1;0;262;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;1;0;262;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;2;0;244;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;2;0;244;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;2;0;245;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;2;0;245;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;2;0;288;2;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;2;0;288;2;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;2;0;281;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;2;0;281;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;3;0;265;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;3;0;265;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;3;0;240;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;3;0;240;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;3;0;282;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;3;0;282;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;4;0;287;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;4;0;287;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;4;0;285;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;4;0;285;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;4;0;283;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;4;0;283;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;4;0;256;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;4;0;256;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;5;0;320;2;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;5;0;320;2;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;5;0;291;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;5;0;291;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;5;0;271;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;5;0;271;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;5;0;289;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;5;0;289;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;6;0;287;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;6;0;287;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;6;0;285;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;6;0;285;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;6;0;284;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;6;0;284;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;7;0;290;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;7;0;290;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;7;0;290;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;7;0;290;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;7;0;298;2;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;7;0;298;2;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;8;0;267;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;8;0;267;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;8;0;285;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;8;0;285;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;8;0;292;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;8;0;292;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;8;0;295;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;8;0;295;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;9;0;276;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;9;0;276;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;9;0;298;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;9;0;298;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
6;9;0;298;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
6;9;0;298;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
6;9;0;290;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
6;9;0;290;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;1;0;275;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;1;0;275;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;1;0;294;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;1;0;294;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;1;0;222;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;1;0;222;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;1;0;260;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
