ID;Metric.Number_Of_Parameters;Metric.Number_Of_Called_Routines;Metric.Number_Of_Calling_Routines;Metric.Number_Of_Statements;Metric.Number_Of_Returns;Metric.Number_Of_Gotos;Metric.Number_Of_Invocations;Metric.McCabe_Complexity;Metric.Extended_McCabe;Metric.Switch_Complexity;Metric.Maximum_Nesting;Metric.Maximum_Extended_Nesting;Metric.LOC;Metric.NPath;Metric.LogNPath_Floor;Metric.LogNPath_Ceiling;Metric.Comment.Preceding;Metric.Lines.LOC;Metric.Lines.Empty;Metric.Lines.Code;Metric.Lines.Comment;Metric.Lines.Only_Comment;Metric.Lines.Preproc;Metric.Lines.PP_If;Metric.Lines.PP_Elif;Metric.Lines.PP_Else;Metric.Lines.PP_Endif;Metric.Lines.PP_Define;Metric.Lines.PP_Undef;Metric.Lines.PP_Pragma;Metric.Lines.PP_Line;Metric.Lines.PP_Error;Metric.Lines.PP_Warning;Metric.Lines.PP_Sharp;Metric.Lines.Fixme;Metric.Lines.Hack;Metric.Lines.Todo;Metric.Lines.Check;Metric.Lines.XXX;Metric.Lines.Debug;Metric.Lines.Routine.LOC;Metric.Lines.Routine.Code;Metric.Lines.Routine.Comment;Metric.Halstead.Total_Operators;Metric.Halstead.Total_Operands;Metric.Halstead.Different_Operators;Metric.Halstead.Different_Operands;Metric.Halstead.Length;Metric.Halstead.Vocabulary;Metric.Comment.Internal;Metric.Halstead.Vocabulary_Frequency;Metric.Halstead.Volume;Metric.Halstead.Difficulty;Metric.Halstead.Effort;Metric.Comment.Density;Metric.Lines.Class.LOC;Metric.Lines.Class.Code;Metric.Lines.Class.Comment;Metric.Number_Of_Methods;Metric.Number_Of_Members;Metric.Number_Of_Method_Templates;Metric.Number_Of_Namespaces;Metric.Number_Of_Classs;Metric.Number_Of_Class_Templates;Metric.Number_Of_Interfaces;Metric.Number_Of_Interface_Templates;Metric.Number_Of_Types;Metric.Number_Of_Constants;Metric.Number_Of_Descendants
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:LogWarning(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^)_s->!102+11!Void@C:!125+95!;1;2;1;4;0;0;1;2;2;2;2;2;8;2;1;1;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;31;18;17;13;49;30;0;1.633333;240.437622;11.769231;2829.765869;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:Expected()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;6;1;5;0;0;5;2;2;2;2;2;10;2;1;1;1;11;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;0;36;21;14;15;57;29;0;1.965517;276.904907;9.8;2713.668213;0.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:Load()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;27;1;91;0;0;26;37;37;7;7;7;113;42;5;6;1;114;1;88;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;88;25;298;111;24;62;409;86;21;4.755814;2628.342041;21.483871;56466.960938;0.241758;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:EndOption()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;6;1;6;1;7;7;1;1;19.651485;3;58.954456;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:StartOption()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;6;1;6;1;7;7;1;1;19.651485;3;58.954456;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:StartLayout()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;7;1;7;1;8;8;1;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:EndLayout()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;7;1;7;1;8;8;1;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:StartVisualization()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;7;1;7;1;8;8;1;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:EndVisualization()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;7;1;7;1;8;8;1;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:StartHiddenNodeTypes()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;6;1;6;1;7;7;1;1;19.651485;3;58.954456;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:EndHiddenNodeTypes()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;7;1;7;1;8;8;1;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:StartNode()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;20;1;32;0;0;21;5;7;5;2;2;165;32;5;5;0;166;10;54;114;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;166;54;114;230;172;28;54;402;82;30;4.902439;2555.73584;44.592594;113966.890625;0.9375;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:GetFloat(!0+6!System:Xml:XmlTextReader@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/System.Xml.dll^,!100+11!String@C:!134+83!mscorlib.dll^)_s->!100+11!Single@C:!134+83!mscorlib.dll;2;4;1;4;1;0;3;2;2;2;2;2;8;2;1;1;1;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;32;17;17;12;49;29;0;1.689655;238.041061;12.041667;2866.411133;0.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:GetID(!0+6!System:Xml:XmlTextReader@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/System.Xml.dll^)_s->!97+11!String@C:!131+83!mscorlib.dll^;1;4;1;4;1;0;3;2;2;2;2;2;10;2;1;1;1;11;0;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;29;15;14;12;44;26;1;1.692308;206.819336;8.75;1809.669189;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:EndNode()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;1;0;0;1;1;1;1;1;1;3;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;11;3;9;3;14;12;0;1.166667;50.189472;4.5;225.852631;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:StartUndefined()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;7;1;7;1;8;8;0;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:EndUndefined()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;1;1;1;1;1;3;1;0;0;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;7;1;7;1;8;8;0;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ToString(!0+90!State@C:!32+51!)_s->!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^;1;1;2;15;6;0;1;8;8;2;3;3;12;7;2;3;1;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;49;23;16;16;72;32;0;2.25;360;11.5;4140;0.066667;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ToState(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^)_s->!0+90!State@C:!32+51!;1;1;2;11;6;0;5;6;6;6;2;6;26;6;2;3;1;27;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;62;25;13;14;87;27;0;3.222222;413.675232;11.607142;4801.587402;0.090909;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ToLeftUpperCorner(!0+6!UnityEngine:Vector3@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll,!109+129!)_s->!109+129!;2;0;0;3;1;0;0;1;1;1;1;1;5;1;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;19;17;13;7;36;20;0;1.8;155.589417;15.785714;2456.090088;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ToFloat(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^)_s->!99+11!Single@C:!122+95!;1;3;1;1;1;0;1;1;1;1;1;1;3;1;0;0;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;17;7;12;6;24;18;0;1.333333;100.078201;7;700.547424;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:!23+6!(.cctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:!23+6!(.ctor)(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^,!105+11!Collections:Generic:ICollection<!0+17!IGameNode@C:!32+52!>@C:!128+105!Single@C:!128+95!,!0+10!Utils:ILogger@C:!32+52!)_s->!105+11!Void@C:!128+95!;4;8;1;8;0;0;6;1;1;1;1;1;18;1;0;0;1;19;0;14;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;14;5;62;33;16;21;95;37;1;2.567568;494.898041;12.571428;6221.575195;0.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:groundLevel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:context;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:nodes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:filename;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:reader;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:logger;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:gameNodes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:MinimalHeight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:SyntaxError@C:!32+54!91+65!;3;3;4;0;0;0;2;3;3;3;3;3;6;3;0;0;0;17;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;34;13;12;5;47;17;0;2.764706;192.110764;15.6;2996.927979;0;17;15;0;3;0;0;0;1;0;0;0;0;0;3
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:SyntaxError@C:!32+54!91+65!:!93+11!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;0;0;0;0;0;1;1;1;1;1;2;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;5;1;5;1;6;6;0;1;15.509775;2.5;38.774437;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:SyntaxError@C:!32+54!91+65!:!93+11!(.ctor)(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^)_s->!185+11!Void@C:!208+95!;1;1;4;0;0;0;1;1;1;1;1;1;2;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;10;3;8;2;13;10;0;1.3;43.185066;6;259.110413;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:SyntaxError@C:!32+54!91+65!:!93+11!(.ctor)(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^,!185+11!Exception@C:!208+96!)_s->!185+11!Void@C:!208+95!;2;1;0;0;0;0;1;1;1;1;1;1;2;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;12;6;9;4;18;13;0;1.384615;66.60791;6.75;449.603394;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
S global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ParentNode@C:!32+51!;2;0;2;2;0;0;0;1;1;1;1;1;4;1;0;0;1;25;1;10;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;26;12;14;4;38;18;0;2.111111;158.457153;21;3327.600098;0.5;25;10;14;1;2;0;0;1;0;0;0;0;0;3
R global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ParentNode@C:!32+51!:!93+10!(.ctor)(!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!0+17!IGameNode@C:!32+52!)_s->!174+11!Void@C:!197+95!;2;0;2;2;0;0;0;1;1;1;1;1;4;1;0;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;15;8;11;4;23;15;0;1.533333;89.858482;11;988.443298;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ParentNode@C:!32+51!:CS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ParentNode@C:!32+51!:gameNode;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
E global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:State@C:!32+51!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13;6;13;29;19;0;1.526316;123.189888;3;369.569672;0;9;9;0;0;0;0;0;0;0;0;0;1;6;6
e global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:State@C:!32+51!:undefined;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
e global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:State@C:!32+51!:inLayout;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
e global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:State@C:!32+51!:inVisualization;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
e global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:State@C:!32+51!:inHiddenNodeTypes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
e global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:State@C:!32+51!:inNode;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
e global:SEE:Layout:IO:Reader@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:State@C:!32+51!:inOption;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C global:SEE:Layout:IO:Writer@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!;36;75;16;71;3;0;76;22;22;22;19;19;158;30;9;9;12;339;27;156;157;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;179;153;13;663;482;34;118;1145;152;7;7.532895;8298.876953;69.440681;576279.6875;4.195671;339;156;157;14;0;0;0;1;0;0;0;0;0;14
R global:SEE:Layout:IO:Writer@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:Save(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^,!96+117!,!216+6!!Collections:Generic:ICollection<!0+17!ILayoutNode@C:!32+52!>@C:!119+96!)_s->!96+11!Void@C:!119+95!;3;8;0;4;0;0;4;2;2;2;2;2;8;2;1;1;1;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;38;24;16;15;62;31;0;2;307.160156;12.8;3931.650146;0.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:IO:Writer@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:Save(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^,!96+117!,!216+6!!Collections:Generic:ICollection<!0+6!UnityEngine:GameObject@C:!119+14!/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^>@C:!119+96!)_s->!96+11!Void@C:!119+95!;3;8;1;4;0;0;4;2;2;2;2;2;9;2;1;1;1;10;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;0;40;26;16;17;66;33;0;2;332.929993;12.235294;4073.496338;0.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0
